ts,latitude,ns,longitude,we
14790,55.74249719,N,37.527806,E
14791,55.74249719,N,37.52780666,E
14792,55.74249719,N,37.52780733,E
14793,55.74249681,N,37.527808,E
14794,55.74249636,N,37.52780835,E
14795,55.74249617,N,37.52780898,E
14796,55.74249617,N,37.52780933,E
14797,55.74249598,N,37.52781,E
14798,55.74249617,N,37.52781099,E
14799,55.74249598,N,37.52781185,E
14800,55.74249617,N,37.52781283,E
14801,55.74249598,N,37.52781385,E
14802,55.74249585,N,37.52781467,E
14803,55.74249585,N,37.52781534,E
14804,55.74249566,N,37.52781633,E
14805,55.74249566,N,37.52781715,E
14806,55.74249566,N,37.52781801,E
14807,55.74249535,N,37.52781868,E
14808,55.74249516,N,37.52781967,E
14809,55.74249566,N,37.52782017,E
14810,55.74249649,N,37.52782084,E
14811,55.74249732,N,37.527821,E
14812,55.74249783,N,37.52782132,E
14813,55.74249814,N,37.52782167,E
14814,55.74249802,N,37.52782218,E
14815,55.74249814,N,37.52782249,E
14816,55.74249852,N,37.52782284,E
14817,55.74249865,N,37.527823,E
14818,55.74249897,N,37.52782316,E
14819,55.74249935,N,37.52782332,E
14820,55.74249935,N,37.52782383,E
14821,55.74249986,N,37.52782485,E
14822,55.74250018,N,37.52782634,E
14823,55.74250018,N,37.52782666,E
14824,55.74250018,N,37.52782717,E
14825,55.74250031,N,37.52782768,E
14826,55.74250081,N,37.52782784,E
14827,55.74250132,N,37.52782815,E
14828,55.74250202,N,37.52782866,E
14829,55.74250253,N,37.52782882,E
14830,55.74250336,N,37.52782917,E
14831,55.74250469,N,37.52782984,E
14832,55.74250615,N,37.52783117,E
14833,55.74250717,N,37.52783235,E
14834,55.742508,N,37.52783318,E
14835,55.74250882,N,37.527834,E
14836,55.74250984,N,37.52783467,E
14837,55.74251016,N,37.52783585,E
14838,55.74251086,N,37.52783667,E
14839,55.74251169,N,37.52783817,E
14840,55.74251283,N,37.52783934,E
14841,55.74251366,N,37.52784033,E
14842,55.74251436,N,37.52784084,E
14843,55.74251531,N,37.52784115,E
14844,55.74251582,N,37.52784135,E
14845,55.74251633,N,37.52784182,E
14846,55.74251652,N,37.52784268,E
14847,55.74251684,N,37.52784284,E
14848,55.74251664,N,37.527843,E
14849,55.74251684,N,37.52784284,E
14850,55.74251664,N,37.52784217,E
14851,55.74251664,N,37.52784233,E
14852,55.74251703,N,37.52784217,E
14853,55.74251734,N,37.5278415,E
14854,55.74251734,N,37.5278415,E
14855,55.74251798,N,37.52784166,E
14856,55.74251817,N,37.52784115,E
14857,55.74251817,N,37.52784115,E
14858,55.74251836,N,37.52784182,E
14859,55.74251868,N,37.52784284,E
14860,55.74251881,N,37.52784433,E
14861,55.74251919,N,37.52784551,E
14862,55.74251932,N,37.52784634,E
14863,55.74251932,N,37.52784684,E
14864,55.74251932,N,37.52784751,E
14865,55.7425197,N,37.52784834,E
14866,55.7425197,N,37.52784901,E
14867,55.7425197,N,37.52784885,E
14868,55.74252033,N,37.52784983,E
14869,55.74252065,N,37.5278505,E
14870,55.74252065,N,37.52785034,E
14871,55.74252033,N,37.52785015,E
14872,55.74251982,N,37.52784983,E
14873,55.74251932,N,37.52784983,E
14874,55.74251951,N,37.52784932,E
14875,55.74252001,N,37.52785034,E
14876,55.74252014,N,37.52785034,E
14877,55.74252033,N,37.52785082,E
14878,55.74252084,N,37.52785168,E
14879,55.74252084,N,37.52785133,E
14880,55.74252116,N,37.52785184,E
14881,55.74252186,N,37.52785282,E
14882,55.74252167,N,37.52785215,E
14883,55.74252135,N,37.52785149,E
14884,55.74252014,N,37.52784983,E
14885,55.7425197,N,37.52784818,E
14886,55.742519,N,37.52784665,E
14887,55.742519,N,37.52784567,E
14888,55.74251919,N,37.52784516,E
14889,55.74251951,N,37.52784532,E
14890,55.74252001,N,37.527845,E
14891,55.74252033,N,37.52784433,E
14892,55.74252167,N,37.52784532,E
14893,55.7425223,N,37.52784583,E
14894,55.742523,N,37.52784634,E
14895,55.74252332,N,37.52784716,E
14896,55.74252364,N,37.52784767,E
14897,55.74252383,N,37.52784866,E
14898,55.74252466,N,37.52785066,E
14899,55.74252466,N,37.52785168,E
14900,55.74252466,N,37.52785301,E
14901,55.74252466,N,37.52785467,E
14902,55.74252434,N,37.52785568,E
14903,55.74252485,N,37.52785784,E
14904,55.74252516,N,37.52785867,E
14905,55.74252485,N,37.52785867,E
14906,55.74252466,N,37.527858,E
14907,55.74252415,N,37.52785632,E
14908,55.74252383,N,37.52785517,E
14909,55.74252332,N,37.52785333,E
14910,55.74252319,N,37.52785184,E
14911,55.74252332,N,37.52785082,E
14912,55.74252319,N,37.52784901,E
14913,55.74252319,N,37.52784767,E
14914,55.742523,N,37.52784618,E
14915,55.74252249,N,37.52784402,E
14916,55.7425223,N,37.52784284,E
14917,55.7425223,N,37.52784316,E
14918,55.74252281,N,37.52784465,E
14919,55.74252281,N,37.52784532,E
14920,55.74252268,N,37.52784532,E
14921,55.74252218,N,37.52784484,E
14922,55.74252135,N,37.52784383,E
14923,55.74252084,N,37.52784316,E
14924,55.74252033,N,37.52784217,E
14925,55.74252052,N,37.52784182,E
14926,55.74252116,N,37.52784233,E
14927,55.74252167,N,37.52784166,E
14928,55.74252148,N,37.52784166,E
14929,55.74252135,N,37.52784135,E
14930,55.74252116,N,37.52784017,E
14931,55.74252052,N,37.52783833,E
14932,55.74252001,N,37.52783566,E
14933,55.7425197,N,37.52783384,E
14934,55.74251919,N,37.52783168,E
14935,55.74251868,N,37.52783035,E
14936,55.74251817,N,37.52782933,E
14937,55.74251785,N,37.52782834,E
14938,55.74251766,N,37.52782834,E
14939,55.74251766,N,37.52782866,E
14940,55.74251817,N,37.52782799,E
14941,55.74251817,N,37.52782666,E
14942,55.74251881,N,37.52782532,E
14943,55.7425197,N,37.52782418,E
14944,55.74251982,N,37.52782249,E
14945,55.74251982,N,37.52781967,E
14946,55.74251951,N,37.52781633,E
14947,55.74251881,N,37.52781432,E
14948,55.74251785,N,37.52781185,E
14949,55.74251684,N,37.52780867,E
14950,55.74251715,N,37.527806,E
14951,55.74251715,N,37.52780466,E
14952,55.74251734,N,37.52780368,E
14953,55.74251766,N,37.52780199,E
14954,55.74251817,N,37.52780151,E
14955,55.74251868,N,37.52780034,E
14956,55.742519,N,37.52779884,E
14957,55.74251919,N,37.52779716,E
14958,55.7425197,N,37.52779535,E
14959,55.74251982,N,37.52779284,E
14960,55.74251982,N,37.52779484,E
14961,55.74251982,N,37.52779382,E
14962,55.74252014,N,37.52779417,E
14963,55.74252084,N,37.52779433,E
14964,55.74252148,N,37.52779468,E
14965,55.74252186,N,37.52779535,E
14966,55.74252186,N,37.52779566,E
14967,55.74252186,N,37.52779566,E
14968,55.74252167,N,37.52779535,E
14969,55.74252148,N,37.52779566,E
14970,55.74252135,N,37.52779566,E
14971,55.74252148,N,37.52779566,E
14972,55.74252167,N,37.52779617,E
14973,55.74252186,N,37.52779633,E
14974,55.74252199,N,37.52779668,E
14975,55.7425223,N,37.52779716,E
14976,55.7425223,N,37.52779783,E
14977,55.74252281,N,37.52779865,E
14978,55.74252281,N,37.52779983,E
14979,55.74252281,N,37.52780116,E
14980,55.74252281,N,37.52780218,E
14981,55.74252281,N,37.52780317,E
14982,55.7425223,N,37.52780415,E
14983,55.74252186,N,37.52780568,E
14984,55.74252148,N,37.52780635,E
14985,55.74252116,N,37.5278065,E
14986,55.74252084,N,37.52780666,E
14987,55.74252065,N,37.52780682,E
14988,55.74252084,N,37.52780733,E
14989,55.74252065,N,37.52780749,E
14990,55.74252065,N,37.52780733,E
14991,55.74252065,N,37.52780733,E
14992,55.74252103,N,37.52780717,E
14993,55.74252167,N,37.52780733,E
14994,55.74252186,N,37.52780749,E
14995,55.74252186,N,37.52780768,E
14996,55.74252186,N,37.52780768,E
14997,55.74252186,N,37.52780768,E
14998,55.74252167,N,37.52780733,E
14999,55.74252167,N,37.52780733,E
15000,55.74252218,N,37.52780717,E
15001,55.7425223,N,37.52780682,E
15002,55.74252281,N,37.52780682,E
15003,55.74252281,N,37.5278065,E
15004,55.74252319,N,37.527806,E
15005,55.74252319,N,37.52780584,E
15006,55.74252332,N,37.52780615,E
15007,55.74252319,N,37.52780568,E
15008,55.74252281,N,37.52780466,E
15009,55.7425223,N,37.52780383,E
15010,55.74252218,N,37.52780368,E
15011,55.74252218,N,37.52780333,E
15012,55.74252199,N,37.52780333,E
15013,55.74252218,N,37.52780383,E
15014,55.74252186,N,37.52780415,E
15015,55.74252167,N,37.5278045,E
15016,55.74252148,N,37.52780482,E
15017,55.74252135,N,37.52780517,E
15018,55.74252135,N,37.5278045,E
15019,55.74252135,N,37.52780415,E
15020,55.74252116,N,37.52780317,E
15021,55.74252116,N,37.52780151,E
15022,55.74252103,N,37.52780066,E
15023,55.74252116,N,37.52780018,E
15024,55.74252148,N,37.52779983,E
15025,55.74252167,N,37.52779999,E
15026,55.74252167,N,37.52779983,E
15027,55.74252167,N,37.52779932,E
15028,55.74252186,N,37.52779983,E
15029,55.74252218,N,37.52780034,E
15030,55.74252268,N,37.52780116,E
15031,55.7425223,N,37.52780066,E
15032,55.74252249,N,37.52780085,E
15033,55.7425223,N,37.52780085,E
15034,55.7425223,N,37.52780085,E
15035,55.74252218,N,37.52780066,E
15036,55.74252199,N,37.52780034,E
15037,55.74252186,N,37.52780018,E
15038,55.74252148,N,37.52779983,E
15039,55.74252148,N,37.52779983,E
15040,55.74252167,N,37.52779983,E
15041,55.74252186,N,37.52779983,E
15042,55.74252218,N,37.52779983,E
15043,55.7425223,N,37.52779983,E
15044,55.7425223,N,37.52779983,E
15045,55.74252268,N,37.52779999,E
15046,55.74252281,N,37.52780018,E
15047,55.74252281,N,37.52780034,E
15048,55.74252281,N,37.52780034,E
15049,55.74252319,N,37.52780066,E
15050,55.74252332,N,37.52780085,E
15051,55.74252364,N,37.52780101,E
15052,55.74252383,N,37.52780116,E
15053,55.74252415,N,37.52780132,E
15054,55.74252434,N,37.52780167,E
15055,55.74252434,N,37.52780151,E
15056,55.74252434,N,37.52780132,E
15057,55.74252415,N,37.52780151,E
15058,55.74252383,N,37.52780132,E
15059,55.74252383,N,37.52780116,E
15060,55.74252364,N,37.52780116,E
15061,55.74252351,N,37.52780116,E
15062,55.74252364,N,37.52780085,E
15063,55.74252383,N,37.52780101,E
15064,55.74252402,N,37.52780167,E
15065,55.74252415,N,37.52780218,E
15066,55.74252415,N,37.52780234,E
15067,55.74252415,N,37.5278025,E
15068,55.74252402,N,37.52780317,E
15069,55.74252466,N,37.52780368,E
15070,55.74252466,N,37.52780415,E
15071,55.74252466,N,37.52780383,E
15072,55.74252466,N,37.52780415,E
15073,55.74252466,N,37.52780415,E
15074,55.74252434,N,37.52780434,E
15075,55.74252434,N,37.52780466,E
15076,55.74252383,N,37.52780517,E
15077,55.74252383,N,37.52780568,E
15078,55.74252383,N,37.52780615,E
15079,55.74252383,N,37.5278065,E
15080,55.74252434,N,37.52780666,E
15081,55.74252485,N,37.52780682,E
15082,55.74252536,N,37.52780701,E
15083,55.74252586,N,37.52780717,E
15084,55.74252631,N,37.52780717,E
15085,55.74252669,N,37.52780682,E
15086,55.74252714,N,37.5278065,E
15087,55.74252764,N,37.52780615,E
15088,55.74252803,N,37.52780584,E
15089,55.74252803,N,37.52780584,E
15090,55.74252815,N,37.52780549,E
15091,55.74252815,N,37.52780517,E
15092,55.74252815,N,37.52780466,E
15093,55.74252803,N,37.52780434,E
15094,55.74252783,N,37.52780434,E
15095,55.74252733,N,37.52780399,E
15096,55.74252701,N,37.52780383,E
15097,55.74252669,N,37.52780383,E
15098,55.74252599,N,37.52780368,E
15099,55.74252548,N,37.52780383,E
15100,55.74252516,N,37.52780434,E
15101,55.74252497,N,37.52780466,E
15102,55.74252497,N,37.52780517,E
15103,55.74252485,N,37.52780517,E
15104,55.74252453,N,37.52780517,E
15105,55.74252453,N,37.52780482,E
15106,55.74252434,N,37.52780415,E
15107,55.74252434,N,37.52780368,E
15108,55.74252434,N,37.52780348,E
15109,55.74252434,N,37.52780317,E
15110,55.74252466,N,37.52780317,E
15111,55.74252485,N,37.5278025,E
15112,55.74252497,N,37.52780218,E
15113,55.74252485,N,37.52780183,E
15114,55.74252516,N,37.52780218,E
15115,55.74252516,N,37.52780266,E
15116,55.74252485,N,37.52780285,E
15117,55.74252466,N,37.52780317,E
15118,55.74252453,N,37.52780333,E
15119,55.74252466,N,37.52780415,E
15120,55.74252497,N,37.52780517,E
15121,55.74252485,N,37.52780434,E
15122,55.74252485,N,37.52780482,E
15123,55.74252485,N,37.52780501,E
15124,55.74252497,N,37.52780533,E
15125,55.74252497,N,37.52780584,E
15126,55.74252497,N,37.52780666,E
15127,55.74252516,N,37.52780733,E
15128,55.74252516,N,37.52780784,E
15129,55.74252536,N,37.52780835,E
15130,55.74252567,N,37.52780917,E
15131,55.74252618,N,37.52780984,E
15132,55.74252669,N,37.52781032,E
15133,55.74252682,N,37.52781051,E
15134,55.74252764,N,37.52781051,E
15135,55.74252803,N,37.52781032,E
15136,55.74252847,N,37.52781051,E
15137,55.74252885,N,37.52781118,E
15138,55.74252885,N,37.5278115,E
15139,55.74252885,N,37.52781185,E
15140,55.74252885,N,37.52781216,E
15141,55.74252917,N,37.52781216,E
15142,55.74252936,N,37.52781232,E
15143,55.74252949,N,37.52781267,E
15144,55.74252968,N,37.52781283,E
15145,55.74252981,N,37.52781318,E
15146,55.74253019,N,37.52781318,E
15147,55.7425307,N,37.52781334,E
15148,55.74253114,N,37.52781334,E
15149,55.74253152,N,37.52781318,E
15150,55.74253165,N,37.52781299,E
15151,55.74253216,N,37.52781267,E
15152,55.74253235,N,37.52781232,E
15153,55.74253267,N,37.52781185,E
15154,55.74253286,N,37.5278115,E
15155,55.74253267,N,37.52781099,E
15156,55.74253267,N,37.52781067,E
15157,55.74253267,N,37.52781032,E
15158,55.74253235,N,37.52781,E
15159,55.74253216,N,37.52780984,E
15160,55.74253216,N,37.52780984,E
15161,55.74253165,N,37.52780965,E
15162,55.74253114,N,37.52780965,E
15163,55.74253101,N,37.52780984,E
15164,55.7425307,N,37.52781,E
15165,55.7425307,N,37.52780965,E
15166,55.7425305,N,37.52780965,E
15167,55.7425305,N,37.52780965,E
15168,55.7425307,N,37.52780933,E
15169,55.74253133,N,37.52781016,E
15170,55.74253184,N,37.52781067,E
15171,55.74253267,N,37.527812,E
15172,55.74253318,N,37.52781299,E
15173,55.74253419,N,37.52781401,E
15174,55.74253502,N,37.52781432,E
15175,55.74253553,N,37.52781483,E
15176,55.74253585,N,37.52781515,E
15177,55.74253616,N,37.52781467,E
15178,55.74253635,N,37.52781467,E
15179,55.74253635,N,37.52781452,E
15180,55.74253616,N,37.52781366,E
15181,55.74253616,N,37.5278135,E
15182,55.74253616,N,37.52781366,E
15183,55.74253635,N,37.52781385,E
15184,55.74253635,N,37.52781401,E
15185,55.74253616,N,37.52781385,E
15186,55.74253616,N,37.5278135,E
15187,55.74253635,N,37.52781385,E
15188,55.74253635,N,37.52781385,E
15189,55.74253648,N,37.52781401,E
15190,55.74253667,N,37.52781401,E
15191,55.74253686,N,37.52781401,E
15192,55.74253718,N,37.52781417,E
15193,55.74253769,N,37.52781432,E
15194,55.7425382,N,37.52781452,E
15195,55.74253832,N,37.52781467,E
15196,55.74253852,N,37.52781515,E
15197,55.74253864,N,37.52781534,E
15198,55.74253864,N,37.52781534,E
15199,55.74253864,N,37.5278155,E
15200,55.74253852,N,37.52781566,E
15201,55.74253832,N,37.52781566,E
15202,55.74253832,N,37.52781601,E
15203,55.74253832,N,37.52781633,E
15204,55.74253852,N,37.52781668,E
15205,55.74253864,N,37.52781715,E
15206,55.74253864,N,37.52781766,E
15207,55.74253852,N,37.52781833,E
15208,55.74253832,N,37.52781916,E
15209,55.7425382,N,37.52782017,E
15210,55.74253852,N,37.52782084,E
15211,55.74253915,N,37.52782151,E
15212,55.74253998,N,37.52782218,E
15213,55.74254068,N,37.52782265,E
15214,55.74254131,N,37.52782316,E
15215,55.74254214,N,37.52782367,E
15216,55.74254265,N,37.52782434,E
15217,55.74254284,N,37.52782532,E
15218,55.74254265,N,37.52782567,E
15219,55.74254265,N,37.52782583,E
15220,55.74254265,N,37.52782618,E
15221,55.74254265,N,37.52782618,E
15222,55.74254316,N,37.52782618,E
15223,55.74254316,N,37.52782618,E
15224,55.74254335,N,37.52782618,E
15225,55.74254335,N,37.52782634,E
15226,55.74254316,N,37.52782682,E
15227,55.74254316,N,37.52782784,E
15228,55.74254303,N,37.5278285,E
15229,55.74254316,N,37.52782901,E
15230,55.74254335,N,37.52782933,E
15231,55.74254367,N,37.52782933,E
15232,55.74254398,N,37.52782968,E
15233,55.74254468,N,37.52782968,E
15234,55.742545,N,37.52782968,E
15235,55.74254519,N,37.52782882,E
15236,55.74254532,N,37.52782882,E
15237,55.74254519,N,37.52782815,E
15238,55.74254519,N,37.52782733,E
15239,55.74254519,N,37.52782666,E
15240,55.742545,N,37.52782618,E
15241,55.74254468,N,37.52782551,E
15242,55.74254436,N,37.52782485,E
15243,55.74254417,N,37.5278245,E
15244,55.74254386,N,37.5278245,E
15245,55.74254417,N,37.52782516,E
15246,55.74254398,N,37.52782567,E
15247,55.74254398,N,37.52782634,E
15248,55.74254417,N,37.52782768,E
15249,55.74254468,N,37.52782917,E
15250,55.74254449,N,37.52783101,E
15251,55.74254417,N,37.52783235,E
15252,55.74254398,N,37.527834,E
15253,55.74254398,N,37.52783534,E
15254,55.74254386,N,37.52783667,E
15255,55.74254386,N,37.52783734,E
15256,55.74254417,N,37.52783801,E
15257,55.74254417,N,37.52783817,E
15258,55.74254468,N,37.52783833,E
15259,55.74254481,N,37.52783817,E
15260,55.742545,N,37.52783801,E
15261,55.74254519,N,37.5278375,E
15262,55.74254564,N,37.52783734,E
15263,55.74254634,N,37.52783734,E
15264,55.74254665,N,37.5278375,E
15265,55.74254716,N,37.52783785,E
15266,55.74254735,N,37.52783785,E
15267,55.74254748,N,37.52783817,E
15268,55.74254748,N,37.52783848,E
15269,55.74254767,N,37.52783934,E
15270,55.74254767,N,37.52783966,E
15271,55.74254831,N,37.52784033,E
15272,55.74254869,N,37.52784068,E
15273,55.74254964,N,37.5278415,E
15274,55.74255047,N,37.52784233,E
15275,55.74255136,N,37.52784383,E
15276,55.7425518,N,37.52784484,E
15277,55.74255231,N,37.52784583,E
15278,55.74255269,N,37.5278465,E
15279,55.74255269,N,37.52784684,E
15280,55.74255282,N,37.52784732,E
15281,55.74255333,N,37.52784866,E
15282,55.74255365,N,37.52784983,E
15283,55.74255365,N,37.5278505,E
15284,55.74255365,N,37.52785101,E
15285,55.74255365,N,37.52785117,E
15286,55.74255403,N,37.52785101,E
15287,55.74255416,N,37.52785082,E
15288,55.74255486,N,37.52785101,E
15289,55.74255517,N,37.52785082,E
15290,55.74255536,N,37.52785015,E
15291,55.74255581,N,37.52784901,E
15292,55.74255683,N,37.52784917,E
15293,55.74255797,N,37.52784983,E
15294,55.74255886,N,37.5278505,E
15295,55.74255969,N,37.52785066,E
15296,55.7425602,N,37.52785066,E
15297,55.74256051,N,37.52785015,E
15298,55.74256115,N,37.52785082,E
15299,55.74256166,N,37.52785133,E
15300,55.74256236,N,37.52785282,E
15301,55.74256268,N,37.527854,E
15302,55.7425635,N,37.52785584,E
15303,55.74256433,N,37.52785867,E
15304,55.74256484,N,37.52786051,E
15305,55.74256617,N,37.52786283,E
15306,55.742567,N,37.52786566,E
15307,55.74256802,N,37.52786818,E
15308,55.74256884,N,37.52787085,E
15309,55.74256948,N,37.52787266,E
15310,55.74256986,N,37.52787368,E
15311,55.74256967,N,37.52787383,E
15312,55.74256948,N,37.52787466,E
15313,55.74256916,N,37.52787466,E
15314,55.74256916,N,37.52787466,E
15315,55.74256884,N,37.52787399,E
15316,55.74256852,N,37.52787317,E
15317,55.74256814,N,37.52787167,E
15318,55.74256814,N,37.52787085,E
15319,55.74256833,N,37.52787066,E
15320,55.74256852,N,37.5278705,E
15321,55.74256865,N,37.52787066,E
15322,55.74256852,N,37.52787034,E
15323,55.74256852,N,37.52787034,E
15324,55.74256833,N,37.5278705,E
15325,55.74256833,N,37.52787066,E
15326,55.74256852,N,37.52787132,E
15327,55.74256884,N,37.52787218,E
15328,55.74256865,N,37.52787199,E
15329,55.74256814,N,37.52787132,E
15330,55.74256783,N,37.52787116,E
15331,55.74256783,N,37.52787116,E
15332,55.74256783,N,37.52787266,E
15333,55.7425677,N,37.52787415,E
15334,55.74256732,N,37.52787666,E
15335,55.74256617,N,37.52787568,E
15336,55.74256503,N,37.52787434,E
15337,55.74256382,N,37.52787266,E
15338,55.74256369,N,37.52787234,E
15339,55.74256318,N,37.52787218,E
15340,55.74256217,N,37.52787034,E
15341,55.74256115,N,37.52786865,E
15342,55.74256032,N,37.52786783,E
15343,55.74256001,N,37.52786783,E
15344,55.74256001,N,37.52786884,E
15345,55.74256001,N,37.52787018,E
15346,55.74255981,N,37.527871,E
15347,55.7425595,N,37.52787167,E
15348,55.74255931,N,37.52787234,E
15349,55.74255931,N,37.52787285,E
15350,55.74255931,N,37.52787333,E
15351,55.74255931,N,37.52787266,E
15352,55.74255931,N,37.52787116,E
15353,55.74255918,N,37.52787018,E
15354,55.74255886,N,37.52786865,E
15355,55.74255918,N,37.52786916,E
15356,55.74255969,N,37.52787034,E
15357,55.74256032,N,37.52787066,E
15358,55.74256134,N,37.52787132,E
15359,55.74256198,N,37.52787132,E
15360,55.74256268,N,37.52787167,E
15361,55.74256331,N,37.52787218,E
15362,55.74256382,N,37.52787167,E
15363,55.74256382,N,37.527871,E
15364,55.74256382,N,37.52786916,E
15365,55.74256369,N,37.52786716,E
15366,55.7425635,N,37.52786566,E
15367,55.74256299,N,37.5278635,E
15368,55.74256299,N,37.52786249,E
15369,55.74256299,N,37.52786166,E
15370,55.74256318,N,37.52786134,E
15371,55.7425628,N,37.52786051,E
15372,55.74256248,N,37.52785899,E
15373,55.74256217,N,37.52785784,E
15374,55.74256166,N,37.52785616,E
15375,55.74256185,N,37.52785584,E
15376,55.74256166,N,37.52785517,E
15377,55.74256115,N,37.52785467,E
15378,55.74256083,N,37.52785435,E
15379,55.74255981,N,37.52785282,E
15380,55.74255867,N,37.52785117,E
15381,55.74255784,N,37.52784967,E
15382,55.74255632,N,37.52784684,E
15383,55.74255466,N,37.52784316,E
15384,55.74255301,N,37.52784001,E
15385,55.74255117,N,37.52783683,E
15386,55.74254964,N,37.52783349,E
15387,55.74254831,N,37.52783,E
15388,55.74254665,N,37.52782599,E
15389,55.74254532,N,37.52782234,E
15390,55.74254386,N,37.52781982,E
15391,55.74254284,N,37.52781684,E
15392,55.74254201,N,37.52781515,E
15393,55.742541,N,37.52781267,E
15394,55.74253966,N,37.52780984,E
15395,55.74253832,N,37.52780835,E
15396,55.74253718,N,37.52780682,E
15397,55.74253565,N,37.52780517,E
15398,55.74253432,N,37.52780333,E
15399,55.74253286,N,37.52780116,E
15400,55.74253114,N,37.527799,E
15401,55.74253019,N,37.527797,E
15402,55.74252949,N,37.52779601,E
15403,55.74252885,N,37.52779433,E
15404,55.74252834,N,37.52779284,E
15405,55.74252764,N,37.52779099,E
15406,55.74252764,N,37.52778985,E
15407,55.74252752,N,37.52778784,E
15408,55.74252714,N,37.52778549,E
15409,55.74252682,N,37.52778384,E
15410,55.74252631,N,37.52778101,E
15411,55.74252567,N,37.52777732,E
15412,55.74252485,N,37.52777465,E
15413,55.74252402,N,37.52777166,E
15414,55.74252364,N,37.52776934,E
15415,55.74252281,N,37.5277655,E
15416,55.74252199,N,37.52776267,E
15417,55.74252116,N,37.52775968,E
15418,55.74252065,N,37.52775717,E
15419,55.74252001,N,37.52775351,E
15420,55.74251919,N,37.52775049,E
15421,55.74251817,N,37.52774668,E
15422,55.74251734,N,37.52774366,E
15423,55.74251633,N,37.52774134,E
15424,55.74251569,N,37.52773965,E
15425,55.74251518,N,37.52773851,E
15426,55.74251486,N,37.52773768,E
15427,55.74251486,N,37.52773682,E
15428,55.74251467,N,37.52773584,E
15429,55.74251417,N,37.52773466,E
15430,55.74251417,N,37.52773333,E
15431,55.74251385,N,37.52773234,E
15432,55.74251334,N,37.52773132,E
15433,55.74251251,N,37.52773018,E
15434,55.74251181,N,37.527729,E
15435,55.74251086,N,37.527727,E
15436,55.74250997,N,37.52772433,E
15437,55.74250933,N,37.52772217,E
15438,55.74250882,N,37.52771985,E
15439,55.74250851,N,37.52771784,E
15440,55.74250781,N,37.52771517,E
15441,55.74250736,N,37.52771266,E
15442,55.74250685,N,37.5277105,E
15443,55.74250666,N,37.52770917,E
15444,55.74250666,N,37.52770799,E
15445,55.74250647,N,37.52770665,E
15446,55.74250635,N,37.52770583,E
15447,55.74250565,N,37.52770484,E
15448,55.74250469,N,37.52770383,E
15449,55.7425038,N,37.52770316,E
15450,55.74250285,N,37.52770135,E
15451,55.74250234,N,37.52770068,E
15452,55.74250164,N,37.52769934,E
15453,55.74250069,N,37.52769718,E
15454,55.74249999,N,37.52769566,E
15455,55.74249897,N,37.52769318,E
15456,55.74249814,N,37.52769216,E
15457,55.74249751,N,37.52769117,E
15458,55.74249681,N,37.52768984,E
15459,55.74249636,N,37.52768901,E
15460,55.74249598,N,37.52768834,E
15461,55.74249566,N,37.52768784,E
15462,55.74249585,N,37.52768815,E
15463,55.74249566,N,37.52768799,E
15464,55.74249547,N,37.52768815,E
15465,55.74249535,N,37.52768815,E
15466,55.74249566,N,37.52768834,E
15467,55.74249598,N,37.52768866,E
15468,55.74249617,N,37.52768882,E
15469,55.74249636,N,37.52768882,E
15470,55.74249617,N,37.52768882,E
15471,55.74249535,N,37.52768882,E
15472,55.74249452,N,37.5276885,E
15473,55.74249382,N,37.52768834,E
15474,55.74249331,N,37.52768815,E
15475,55.74249331,N,37.52768834,E
15476,55.74249318,N,37.52768866,E
15477,55.74249331,N,37.52768866,E
15478,55.74249369,N,37.52768882,E
15479,55.74249401,N,37.52768882,E
15480,55.74249433,N,37.52768882,E
15481,55.74249516,N,37.52768917,E
15482,55.74249598,N,37.52768968,E
15483,55.74249649,N,37.52768949,E
15484,55.74249751,N,37.52768968,E
15485,55.74249833,N,37.52768984,E
15486,55.74249935,N,37.52769,E
15487,55.7425005,N,37.52769016,E
15488,55.74250132,N,37.52769051,E
15489,55.74250202,N,37.52769066,E
15490,55.74250266,N,37.52769117,E
15491,55.74250285,N,37.52769149,E
15492,55.74250336,N,37.52769184,E
15493,55.74250399,N,37.52769168,E
15494,55.74250418,N,37.52769133,E
15495,55.74250431,N,37.52769066,E
15496,55.74250469,N,37.52769035,E
15497,55.74250501,N,37.52769035,E
15498,55.74250514,N,37.52768984,E
15499,55.74250482,N,37.52768882,E
15500,55.74250469,N,37.52768784,E
15501,55.74250431,N,37.52768682,E
15502,55.7425038,N,37.52768701,E
15503,55.74250367,N,37.52768717,E
15504,55.74250336,N,37.52768768,E
15505,55.74250285,N,37.52768784,E
15506,55.74250266,N,37.52768815,E
15507,55.74250317,N,37.52768917,E
15508,55.7425038,N,37.52769016,E
15509,55.74250418,N,37.52769066,E
15510,55.7425045,N,37.52769133,E
15511,55.74250514,N,37.52769299,E
15512,55.74250615,N,37.52769585,E
15513,55.74250685,N,37.52769782,E
15514,55.74250736,N,37.52769934,E
15515,55.74250736,N,37.52770049,E
15516,55.74250736,N,37.52770166,E
15517,55.74250781,N,37.52770233,E
15518,55.74250832,N,37.52770182,E
15519,55.7425087,N,37.52770166,E
15520,55.7425087,N,37.52770116,E
15521,55.74250851,N,37.52770049,E
15522,55.74250851,N,37.52770017,E
15523,55.74250851,N,37.52769915,E
15524,55.74250882,N,37.52769833,E
15525,55.74250914,N,37.52769833,E
15526,55.74250914,N,37.5276975,E
